datetime,open,high,low,close,volume
2025-05-14T00:00:00+00:00,5890.869999999997,5908.1299999999965,5873.359999999997,5879.099999999997,186468
2025-05-15T00:00:00+00:00,5879.099999999997,5926.849999999997,5849.329999999996,5918.179999999997,188977.49898557487
2025-05-16T00:00:00+00:00,5918.179999999997,5959.689999999997,5905.419999999996,5953.64,120938.97449330646
2025-05-18T00:00:00+00:00,5953.64,5953.64,5903.66,5924.2,11009
2025-05-19T00:00:00+00:00,5924.2,5981.1600000000035,5876.2,5975.650000000003,173941.31771458866
2025-05-20T00:00:00+00:00,5975.650000000003,5979.4100000000035,5915.400000000003,5944.030000000003,164733
2025-05-21T00:00:00+00:00,5944.030000000003,5947.170000000004,5837.030000000003,5850.730000000003,311052
2025-05-22T00:00:00+00:00,5850.730000000003,5884.980000000003,5818.930000000003,5850.080000000004,264202
2025-05-23T00:00:00+00:00,5850.080000000004,5861.830000000004,5747.2000000000035,5794.97,357592
2025-05-25T00:00:00+00:00,5794.97,5864.76,5794.97,5853.76,16667
2025-05-26T00:00:00+00:00,5853.76,5883.16,5850.02,5867.49,51996.372603004995
2025-05-27T00:00:00+00:00,5867.49,5930.38,5851.1,5926.12,120814
2025-05-28T00:00:00+00:00,5926.12,5987.1,5878.84,5981.1,172506.38140786884
2025-05-29T00:00:00+00:00,5981.1,5997.35,5873.35,5894.03,281587
2025-05-30T00:00:00+00:00,5894.03,5922.28,5842.77,5902.26,298313
2025-06-01T00:00:00+00:00,5902.26,5902.26,5884.38,5889.75,5604
2025-06-02T00:00:00+00:00,5889.75,5946.4,5858.64,5926.71,193139
2025-06-03T00:00:00+00:00,5926.71,5982.73,5900.96,5975.61,113221.60701826034
2025-06-04T00:00:00+00:00,5975.61,5990.88,5964.83,5966.36,122642.51061616522
2025-06-05T00:00:00+00:00,5966.36,6002.62,5921.1,5939.18,268728.6017582278
2025-06-06T00:00:00+00:00,5939.18,6017.19,5938.93,6002.68,156551.4997002997
2025-06-08T00:00:00+00:00,6002.68,6009.76,5989.12,5997.37,6672
2025-06-09T00:00:00+00:00,5997.37,6022.14,5986.62,6008.37,88458.75309133211
2025-06-10T00:00:00+00:00,6008.37,6047.79,5986.42,6037.3,144093.9606054057
2025-06-11T00:00:00+00:00,6037.3,6070.42,6002.03,6014.97,191741
2025-06-12T00:00:00+00:00,6014.97,6047.46,5984.2,6010.360000000001,150142.27272727274
2025-06-13T00:00:00+00:00,6010.360000000001,6025.62,5923.6,5979.07,368692
2025-06-15T00:00:00+00:00,5979.07,5987.3,5944.27,5985.15,23770
2025-06-16T00:00:00+00:00,5985.15,6052.05,5979.78,5996.53,197563
2025-06-17T00:00:00+00:00,5996.53,6024.54,5962.88,5969.13,344316
2025-06-18T00:00:00+00:00,5969.13,6019.03,5969.01,5979.4,328763
2025-06-19T00:00:00+00:00,5979.4,5980.42,5916.75,5964.37,129588.8977910381
2025-06-20T00:00:00+00:00,5964.37,6018.37,5950.61,5971.93,198840
2025-06-22T00:00:00+00:00,5971.93,5971.93,5907.59,5947.24,19448
2025-06-23T00:00:00+00:00,5947.24,6062.13,5937.34,6058,243657
2025-06-24T00:00:00+00:00,6058,6104.39,6048.61,6095.87,134834.38533145277
2025-06-25T00:00:00+00:00,6095.87,6109.88,6080.62,6097.37,70302.35891203895
2025-06-26T00:00:00+00:00,6097.37,6157.14,6095.38,6148.39,68991.23135863827
2025-06-27T00:00:00+00:00,6148.39,6190.64,6135.12,6170.63,93328.82259463362
2025-06-29T00:00:00+00:00,6170.63,6197.64,6170.63,6190.87,4755
2025-06-30T00:00:00+00:00,6190.87,6218.14,6176.88,6203.39,80959.92337788975
2025-07-01T00:00:00+00:00,6203.39,6214.88,6180.37,6206.13,101844
2025-07-02T00:00:00+00:00,6206.13,6234.13,6189.87,6232.88,77419.73757838881
2025-07-03T00:00:00+00:00,6232.88,6288.39,6225.87,6271.13,56688.536149746105
2025-07-04T00:00:00+00:00,6271.13,6274.14,6224.4800000000005,6227.4800000000005,39686.877965492306
2025-07-06T00:00:00+00:00,6239.39,6270.76,6239.39,6259.12,6991
2025-07-07T00:00:00+00:00,6259.12,6272.64,6204.12,6227.14,129091
2025-07-08T00:00:00+00:00,6227.14,6247.89,6221.13,6230.12,89172.20257314468
2025-07-09T00:00:00+00:00,6230.12,6274.89,6219.63,6263.64,80993.07215501342
2025-07-10T00:00:00+00:00,6263.64,6295.88,6247.87,6290.89,61322.959827833576
2025-07-11T00:00:00+00:00,6290.89,6291.14,6237.87,6255.64,111094
2025-07-13T00:00:00+00:00,6255.64,6255.64,6227.17,6239.45,8257
2025-07-14T00:00:00+00:00,6239.45,6278.97,6223.7,6267.96,78834.96320570512
2025-07-15T00:00:00+00:00,6267.96,6306.96,6229.57,6237.32,118317.40333753149
2025-07-16T00:00:00+00:00,6237.32,6273.59,6206.08,6258.64,189220.3524885387
2025-07-17T00:00:00+00:00,6258.64,6316.53,6253.88,6314.78,71932.6265547456
2025-07-18T00:00:00+00:00,6314.78,6322.77,6288.77,6300.78,66578.07875655594
2025-07-20T00:00:00+00:00,6300.78,6310.74,6297.74,6310.49,2713
2025-07-21T00:00:00+00:00,6310.49,6342,6306.51,6316.799999999999,45698.629531814986
2025-07-22T00:00:00+00:00,6316.799999999999,6333.239999999999,6287.809999999999,6331.739999999999,106858.91722228093
2025-07-23T00:00:00+00:00,6331.739999999999,6376.739999999999,6318.479999999999,6373.909999999999,104749
2025-07-24T00:00:00+00:00,6373.909999999999,6388.169999999998,6361.659999999999,6381.499999999998,73438.96243917911
2025-07-25T00:00:00+00:00,6381.499999999998,6401.249999999998,6371.729999999999,6397.73,49914.9120461995
2025-07-27T00:00:00+00:00,6397.73,6426.86,6397.73,6419.86,6096
2025-07-28T00:00:00+00:00,6419.86,6429.88,6380.86,6400.66,59609.92001441519
2025-07-29T00:00:00+00:00,6400.66,6415.17,6369.15,6381.08,88598.70177797707
2025-07-30T00:00:00+00:00,6381.08,6420.81,6340.59,6416.31,157574.72032151627
2025-07-31T00:00:00+00:00,6416.31,6442.31,6324.99,6337.36,205335
2025-08-01T00:00:00+00:00,6337.36,6346.99,6214.22,6240.28,308670
2025-08-03T00:00:00+00:00,6240.28,6250.08,6228.84,6248.59,10732
2025-08-04T00:00:00+00:00,6248.59,6349.33,6247.08,6341.7,124064
2025-08-05T00:00:00+00:00,6341.7,6354.97,6291.56,6295.08,200037
2025-08-06T00:00:00+00:00,6295.08,6366.26,6294.31,6359.26,173932
2025-08-07T00:00:00+00:00,6359.26,6405.76,6313.24,6355.9,233936
2025-08-08T00:00:00+00:00,6355.9,6404.9,6348.15,6401.38,87414.98492229181
2025-08-10T00:00:00+00:00,6401.38,6405.43,6393.54,6395.16,4105
2025-08-11T00:00:00+00:00,6395.16,6411.8,6368.04,6379.85,84566.26258390484
2025-08-12T00:00:00+00:00,6379.85,6454.12,6372.35,6452.63,159104.97440394294
2025-08-13T00:00:00+00:00,6452.63,6483.63,6442.36,6469.11,102858.08829973672
2025-08-14T00:00:00+00:00,6469.11,6477.84,6434.84,6471.56,114940.8836807115
2025-08-15T00:00:00+00:00,6471.56,6489.81,6442.55,6446.57,91137.68144448698
2025-08-17T00:00:00+00:00,6446.57,6465.35,6446.57,6463.48,3060
2025-08-18T00:00:00+00:00,6463.48,6466.99,6438.97,6454.54,77555.27522433753
2025-08-19T00:00:00+00:00,6454.54,6459.56,6402.56,6411.3,97951.36839256721
2025-08-20T00:00:00+00:00,6411.3,6414.55,6346.79,6395.64,186310
2025-08-21T00:00:00+00:00,6395.64,6403.41,6354.89,6383.16,167801
2025-08-22T00:00:00+00:00,6383.16,6481.18,6348.92,6470.18,211361.9269264836
2025-08-24T00:00:00+00:00,6470.18,6480,6466.02,6470.03,4948
2025-08-25T00:00:00+00:00,6470.03,6474.03,6439.78,6447.2,72982.37137800085
2025-08-26T00:00:00+00:00,6447.2,6476.57,6417.94,6474.3,109443.7153130692
2025-08-27T00:00:00+00:00,6474.3,6493.18,6447.57,6464.47,81608.28160932624
2025-08-28T00:00:00+00:00,6464.47,6511.74,6459.72,6502.98,88971.3352919574
2025-08-29T00:00:00+00:00,6502.98,6505.48,6444.23,6461.98,101116.45155911174
2025-08-31T00:00:00+00:00,6461.98,6481.13,6461.98,6479.39,3262
2025-09-01T00:00:00+00:00,6479.39,6482.64,6450.62,6460.61,35460.85512065192
2025-09-02T00:00:00+00:00,6460.61,6467.11,6362.38,6426.37,173391
2025-09-03T00:00:00+00:00,6426.37,6455.87,6417.11,6447.5,100527
2025-09-04T00:00:00+00:00,6447.5,6508.93,6445.99,6506.79,94758
2025-09-05T00:00:00+00:00,6506.79,6532.8,6443.29,6478.06,180227.62445731
2025-09-07T00:00:00+00:00,6478.06,6499.35,6473.33,6498.09,6892
2025-09-08T00:00:00+00:00,6498.09,6509.6,6483.35,6503.36,81308.74724626835
2025-09-09T00:00:00+00:00,6503.36,6531.66,6482.86,6524.18,91226.1012574454
2025-09-10T00:00:00+00:00,6524.18,6557.14,6516.91,6540.61,96235
2025-09-11T00:00:00+00:00,6540.61,6594.86,6531.57,6588.5,88283.23424657535
2025-09-12T00:00:00+00:00,6588.5,6600.63,6571.74,6585.05,59359.4138831015
2025-09-14T00:00:00+00:00,6585.05,6589,6582.48,6584.49,2287.2422502870263
2025-09-15T00:00:00+00:00,6584.49,6619.63,6581.62,6616.92,95227.65610113295
2025-09-16T00:00:00+00:00,6616.92,6635.92,6601.150000000001,6612.61,145616.74043367346
2025-09-17T00:00:00+00:00,6612.61,6626.62,6551.82,6624.01,482920.87403993856
2025-09-18T00:00:00+00:00,6624.01,6660.52,6611.26,6643.77,277956.0186956522
2025-09-19T00:00:00+00:00,6643.77,6672.02,6620.25,6661.13,93923
2025-09-21T00:00:00+00:00,6661.13,6663.51,6654.87,6657.38,2767
2025-09-22T00:00:00+00:00,6657.38,6699.38,6637.62,6694.38,72706.38091637444
2025-09-23T00:00:00+00:00,6694.38,6699.89,6645.25,6662.37,93207.05075390737
2025-09-24T00:00:00+00:00,6662.37,6673.14,6622.62,6643.89,94648.03584009691
2025-09-25T00:00:00+00:00,6643.89,6650.89,6569.87,6603.23,160522.04645183915
2025-09-26T00:00:00+00:00,6603.23,6647.23,6597.48,6644.72,156252
2025-09-28T00:00:00+00:00,6644.72,6653.73,6643.18,6651.98,3384
2025-09-29T00:00:00+00:00,6651.98,6682.23,6642.71,6658.06,92698.00392797223
2025-09-30T00:00:00+00:00,6658.06,6690.31,6639.55,6670.73,132426
2025-10-01T00:00:00+00:00,6670.73,6716.73,6627.46,6707.97,119834.34359916206
2025-10-02T00:00:00+00:00,6707.97,6730.48,6689.96,6718.02,102126.69396509774
2025-10-03T00:00:00+00:00,6718.02,6748.54,6702.79,6712.03,99022.41102375342
2025-10-05T00:00:00+00:00,6712.03,6732.55,6712.03,6727.55,5839
2025-10-06T00:00:00+00:00,6727.55,6746.79,6715.78,6728.48,84798.11354187097
2025-10-07T00:00:00+00:00,6728.48,6752.719999999999,6697.469999999999,6710.48,105491.25572529291
2025-10-08T00:00:00+00:00,6710.48,6764.05,6709.349999999999,6760.79,68144.90195732357
2025-10-09T00:00:00+00:00,6760.79,6760.8,6712.79,6741.42,101252.55443392774
2025-10-10T00:00:00+00:00,6741.42,6758.44,6541.67,6552.19,451403.18640398246
2025-10-12T00:00:00+00:00,6552.19,6604.060000000001,6525.29,6601.680000000001,151430.26219523753
2025-10-13T00:00:00+00:00,6601.680000000001,6644.700000000001,6586.430000000001,6625.590000000001,262260
2025-10-14T00:00:00+00:00,6625.590000000001,6656.600000000001,6527.560000000001,6623.830000000001,371065
2025-10-15T00:00:00+00:00,6623.830000000001,6701.590000000001,6586.340000000001,6651.050000000001,253887
2025-10-16T00:00:00+00:00,6651.050000000001,6686.5700000000015,6568.300000000001,6588.440000000001,406188
2025-10-17T00:00:00+00:00,6588.440000000001,6671.87,6508.420000000001,6668.93,471349
2025-10-19T00:00:00+00:00,6668.93,6687.54,6663.29,6667.29,9138
2025-10-20T00:00:00+00:00,6667.29,6745.01,6655.78,6740.53,138023
2025-10-21T00:00:00+00:00,6740.53,6752.53,6722.01,6733.28,130070
2025-10-22T00:00:00+00:00,6733.28,6752.4,6654.17,6691.92,294706
2025-10-23T00:00:00+00:00,6691.92,6750.82,6682.3,6746.89,170705.086042065
2025-10-24T00:00:00+00:00,6746.89,6807.02,6743.01,6792.52,107619
2025-10-26T00:00:00+00:00,6792.52,6858.97,6792.52,6839.96,11671
2025-10-27T00:00:00+00:00,6839.96,6888.07,6836.46,6881.44,76330.53440793553
2025-10-28T00:00:00+00:00,6881.44,6915.2,6872.18,6899.89,97805
2025-10-29T00:00:00+00:00,6899.89,6923.91,6854.41,6895.86,273590
2025-10-30T00:00:00+00:00,6895.86,6926.98,6824.62,6873.11,371713
2025-10-31T00:00:00+00:00,6873.11,6892.87,6818.12,6844.67,190228
2025-11-02T00:00:00+00:00,6844.67,6871.46,6844.67,6868.82,4253
2025-11-03T00:00:00+00:00,6868.82,6885.83,6825.69,6854.33,164082.16427901995
2025-11-04T00:00:00+00:00,6854.33,6854.46,6764.57,6772.75,273132
2025-11-05T00:00:00+00:00,6772.75,6837.02,6727.89,6814.67,278914
2025-11-06T00:00:00+00:00,6814.67,6823.68,6713.66,6745.52,330542
2025-11-07T00:00:00+00:00,6745.52,6752.17,6636.15,6742.42,436151
2025-11-09T00:00:00+00:00,6742.42,6776.65,6742.42,6766.89,6725
2025-11-10T00:00:00+00:00,6766.89,6847.64,6753.88,6844.11,171226
2025-11-11T00:00:00+00:00,6844.11,6861.88,6812.61,6853.79,162671
2025-11-12T00:00:00+00:00,6853.79,6882.91,6834.22,6841.26,174882
2025-11-13T00:00:00+00:00,6841.26,6875.27,6729,6749.49,382374
2025-11-14T00:00:00+00:00,6749.49,6778.01,6653.24,6747.01,436090
2025-11-16T00:00:00+00:00,6747.01,6754.65,6724.63,6750.9,8880
2025-11-17T00:00:00+00:00,6750.9,6785.65,6642.63,6686.35,397098
2025-11-18T00:00:00+00:00,6686.35,6693.35,6578.6,6627.14,719246
2025-11-19T00:00:00+00:00,6627.14,6717.98,6598.87,6717.09,521794
2025-11-20T00:00:00+00:00,6717.09,6776.23,6524.96,6551.49,809635
2025-11-21T00:00:00+00:00,6551.49,6663.25,6510.73,6617.48,868508
2025-11-23T00:00:00+00:00,6617.48,6653.9,6617.48,6640.76,6856
2025-11-24T00:00:00+00:00,6640.76,6719.4,6612.88,6709.72,316714
2025-11-25T00:00:00+00:00,6709.72,6779.97,6662.2,6771.81,291341
2025-11-26T00:00:00+00:00,6771.81,6834.69,6768.42,6817.93,174636.68407835258
2025-11-27T00:00:00+00:00,6817.93,6825.87,6812.82,6825.49,31417.41499804338
2025-11-28T00:00:00+00:00,6825.49,6852.86,6820.61,6846.6,65067
2025-11-30T00:00:00+00:00,6846.6,6855.01,6839.01,6843.52,5981
2025-12-01T00:00:00+00:00,6843.52,6846.28,6792.76,6816.26,211883
2025-12-02T00:00:00+00:00,6816.26,6854.78,6803.76,6837.84,168728
2025-12-03T00:00:00+00:00,6837.84,6865.08,6809.58,6855.77,166339.227200307
2025-12-04T00:00:00+00:00,6855.77,6873.14,6828.66,6855.66,150229
2025-12-05T00:00:00+00:00,6855.66,6896.93,6848.91,6872.43,121479
2025-12-07T00:00:00+00:00,6872.43,6879.78,6870.77,6874.65,3244
2025-12-08T00:00:00+00:00,6874.65,6887.53,6828.82,6862.77,117594
2025-12-09T00:00:00+00:00,6862.77,6867.33,6838.26,6841.56,110533.16004886988
2025-12-10T00:00:00+00:00,6841.56,6902.87,6825.62,6878.23,211184.29528035497
2025-12-11T00:00:00+00:00,6878.23,6924.38,6812.86,6899.81,231441
2025-12-12T00:00:00+00:00,6899.81,6909.07,6800.99,6829.45,243662
2025-12-14T00:00:00+00:00,6829.45,6834.7,6815.45,6829.95,5498
2025-12-15T00:00:00+00:00,6829.95,6869.46,6802.99,6814.65,282632
2025-12-16T00:00:00+00:00,6814.65,6831.02,6759.44,6788.08,609761
2025-12-17T00:00:00+00:00,6788.08,6824.48,6721.51,6728.72,638294
2025-12-18T00:00:00+00:00,6728.72,6816.92,6718.6,6776.43,572444
2025-12-19T00:00:00+00:00,6776.43,6840.43,6767.16,6839.41,176232
2025-12-21T00:00:00+00:00,6839.41,6858.51,6839.41,6854.76,3205
2025-12-22T00:00:00+00:00,6854.76,6885.05,6849.01,6880.5,87476
2025-12-23T00:00:00+00:00,6880.5,6913.3,6862.99,6907.58,76046.66848739496
2025-12-24T00:00:00+00:00,6907.58,6938.789999999999,6903.21,6930.78,35199.161169449864
2025-12-26T00:00:00+00:00,6944.219999999999,6954.030000000081,6928.55,6929.05,75401.65815033171
2025-12-28T00:00:00+00:00,6929.05,6936.13,6929.05,6933.11,1915
2025-12-29T00:00:00+00:00,6933.11,6938.37,6889.67,6905.34,97054.5382848392
2025-12-30T00:00:00+00:00,6905.34,6915.91,6894.06,6897.31,63096.794510942185
2025-12-31T00:00:00+00:00,6897.31,6906.32,6848.380000000009,6853.66000000002,75366.45876107863
2026-01-02T00:00:00+00:00,6866.02,6881.059999999974,6808.0399999999745,6854.74,203596.8495477002
2026-01-04T00:00:00+00:00,6854.74,6865.58,6853.96,6861.46,6049
2026-01-05T00:00:00+00:00,6861.46,6918,6856.96,6896.44,138230
2026-01-06T00:00:00+00:00,6896.44,6947.16,6885.679999999999,6942.41,93265.66329766295
2026-01-07T00:00:00+00:00,6942.41,6962.21,6913.66,6921.139999999999,117508
2026-01-08T00:00:00+00:00,6921.139999999999,6934.15,6891.889999999999,6921.24,180446
2026-01-09T00:00:00+00:00,6921.24,6974.91,6911.599999999999,6959.63,160633
2026-01-11T00:00:00+00:00,6959.63,6967.15,6950.76,6957.02,4029
2026-01-12T00:00:00+00:00,6957.02,6984.08,6909.01,6966.14,116558
2026-01-13T00:00:00+00:00,6966.14,6996.4,6936.94,6958.86,153377
2026-01-14T00:00:00+00:00,6958.86,6963.51,6884.29,6922.34,237846
2026-01-15T00:00:00+00:00,6922.34,6979.89,6915.07,6952.59,176744.8544913742
2026-01-16T00:00:00+00:00,6952.59,6969.85,6923.63,6939.85,126751
2026-01-18T00:00:00+00:00,6939.85,6939.85,6875.85,6898.34,13557
2026-01-19T00:00:00+00:00,6898.34,6898.71,6852.63,6872.61,103125.53450607952
2026-01-20T00:00:00+00:00,6872.61,6879.37,6788.15,6799.47,347877
2026-01-21T00:00:00+00:00,6799.47,6912.29,6781.72,6892.63,399278
2026-01-22T00:00:00+00:00,6892.63,6936.93,6879.61,6910,191117
2026-01-23T00:00:00+00:00,6910,6932.81,6893.49,6904.1,169592
2026-01-25T00:00:00+00:00,6904.1,6904.1,6850.01,6885.11,11596
2026-01-26T00:00:00+00:00,6885.11,6966.29,6882.28,6952.97,158379
2026-01-27T00:00:00+00:00,6952.97,6990.8,6949.47,6986.18,96729.04025423729
2026-01-28T00:00:00+00:00,6986.18,7016.4400000000005,6950.92,6971.09,221572
2026-01-29T00:00:00+00:00,6971.09,7004.34,6873.37,6962.110000000001,352756
2026-01-30T00:00:00+00:00,6962.110000000001,6966.38,6893.12,6933.72,504364
2026-02-01T00:00:00+00:00,6933.72,6933.72,6895.75,6923.99,15528
2026-02-02T00:00:00+00:00,6923.99,7001.56,6841.98,6994.68,360794
2026-02-03T00:00:00+00:00,6994.68,7006.68,6865.72,6922.78,388704
2026-02-04T00:00:00+00:00,6922.78,6945.41,6842.94,6900.08,578043
2026-02-05T00:00:00+00:00,6900.08,6916.83,6747.58,6754.84,790137
2026-02-06T00:00:00+00:00,6754.84,6948.9,6735.08,6929.19,490070
2026-02-08T00:00:00+00:00,6929.19,6962.31,6929.19,6957.17,9188
2026-02-09T00:00:00+00:00,6957.17,6984.74,6905.17,6963.39,282805
2026-02-10T00:00:00+00:00,6963.39,6990.8,6941.42,6959.74,240128
2026-02-11T00:00:00+00:00,6959.74,6996.53,6916.29,6942.59,400918
2026-02-12T00:00:00+00:00,6942.59,6977.91,6827.15,6845.92,500030
2026-02-13T00:00:00+00:00,6845.92,6883.2,6794.46,6832.67,631008
2026-02-15T00:00:00+00:00,6832.67,6849,6831.52,6848,5976
2026-02-16T00:00:00+00:00,6848,6873.02,6828.56,6851.53,84858.17702739387
2026-02-17T00:00:00+00:00,6851.53,6871.09,6778.33,6837.68,574761
2026-02-18T00:00:00+00:00,6837.68,6913.23,6836.94,6882.05,241045
2026-02-19T00:00:00+00:00,6882.05,6899.53,6834.83,6867.67,316052
2026-02-20T00:00:00+00:00,6867.67,6919.11,6835.1,6912.32,459744
2026-02-22T00:00:00+00:00,6912.32,6912.34,6889.83,6895.59,8665
2026-02-23T00:00:00+00:00,6895.59,6919.65,6822.35,6847.03,336123
2026-02-24T00:00:00+00:00,6847.03,6903.23,6818.959999999999,6895.049999999999,286355.5196903399
2026-02-25T00:00:00+00:00,6895.049999999999,6971.929999999999,6883.0599999999995,6939.849999999999,187106
2026-02-26T00:00:00+00:00,6939.849999999999,6961.119999999999,6861.7699999999995,6883.01,313347.6761185939
2026-02-27T00:00:00+00:00,6883.01,6907.400000000001,6833.4400000000005,6869.41,389151
2026-03-01T00:00:00+00:00,6869.41,6869.41,6804.06,6809.4,23871
2026-03-02T00:00:00+00:00,6809.4,6903.1,6761.3,6869.92,533813
2026-03-03T00:00:00+00:00,6869.92,6872.8,6712.22,6804.4,804501
2026-03-04T00:00:00+00:00,6804.4,6887.69,6767.41,6879.64,605945
2026-03-05T00:00:00+00:00,6879.64,6894.77,6771.31,6834.62,677507
2026-03-06T00:00:00+00:00,6834.62,6847.26,6709.57,6732.61,700320
2026-03-08T00:00:00+00:00,6732.61,6732.61,6607.88,6623.38,49008
2026-03-09T00:00:00+00:00,6623.38,6813.44,6580.01,6766.89,845973
2026-03-10T00:00:00+00:00,6766.89,6846.71,6757.65,6792.49,688786
2026-03-11T00:00:00+00:00,6792.49,6818.1,6710.409999999999,6724.299999999999,525882
2026-03-12T00:00:00+00:00,6724.299999999999,6755.5599999999995,6667.159999999999,6675.19,557960
2026-03-13T00:00:00+00:00,6675.19,6732.489999999999,6622.239999999999,6629.27,574250
2026-03-15T00:00:00+00:00,6629.27,6660.05,6608.8,6646.04,32923
2026-03-16T00:00:00+00:00,6646.04,6731.09,6645.9,6698.95,457693
2026-03-17T00:00:00+00:00,6698.95,6756.639999999999,6662.95,6715.23,463178
2026-03-18T00:00:00+00:00,6715.23,6762.49,6604.73,6620.3099999999995,571075
2026-03-19T00:00:00+00:00,6620.3099999999995,6644.8099999999995,6562.599999999999,6620.070000000002,799344.8725984901
2026-03-20T00:00:00+00:00,6620.070000000002,6632.320000000002,6470.850000000002,6525.22,462465
2026-03-22T00:00:00+00:00,6525.22,6525.22,6455.63,6487.6,33666
2026-03-23T00:00:00+00:00,6487.6,6694.46,6431.86,6594.15,814447
2026-03-24T00:00:00+00:00,6594.15,6628.05,6522.84,6600.79,687504
2026-03-25T00:00:00+00:00,6600.79,6634.09,6566.34,6580.51,485814
2026-03-26T00:00:00+00:00,6580.51,6597.52,6467.77,6502.81,493456
2026-03-27T00:00:00+00:00,6502.81,6519.94,6340.81,6349.42,483804
2026-03-29T00:00:00+00:00,6349.42,6349.42,6317.33,6321.95,38784
2026-03-30T00:00:00+00:00,6321.95,6435.7,6313.850000000001,6327.680000000001,606671.7151943727
2026-03-31T00:00:00+00:00,6327.680000000001,6547.680000000001,6308.930000000001,6545.3200000000015,860268
2026-04-01T00:00:00+00:00,6545.3200000000015,6609.240000000002,6531.180000000001,6570.720000000001,549411
2026-04-02T00:00:00+00:00,6570.720000000001,6600.620000000001,6459.740000000002,6580.450000000001,694113.3448394495
2026-04-03T00:00:00+00:00,6580.450000000001,6595.470000000001,6554.950000000001,6560.200000000001,46008
2026-04-05T00:00:00+00:00,6560.73,6560.73,6525.76,6545.99,34030.58506269507
2026-04-06T00:00:00+00:00,6545.99,6619.03,6544.73,6601.19,397932
2026-04-07T00:00:00+00:00,6601.19,6780.07,6532.349999999999,6765.68,586203
2026-04-08T00:00:00+00:00,6765.68,6808.57,6741.61,6774.87,463068
2026-04-09T00:00:00+00:00,6774.87,6837.93,6754.61,6818.89,328869
2026-04-10T00:00:00+00:00,6818.89,6848.78,6809.3099999999995,6824,213296.1721414374
2026-04-12T00:00:00+00:00,6824,6824,6732.13,6749.4,25059
2026-04-13T00:00:00+00:00,6749.4,6897.47,6742.39,6891.46,274241.97349513014
2026-04-14T00:00:00+00:00,6891.46,6980.42,6885.95,6975.53,175725
2026-04-15T00:00:00+00:00,6975.53,7036.329999999999,6958.65,7035.339999999999,192519.89793863427
2026-04-16T00:00:00+00:00,7035.339999999999,7055.649999999999,7012.879999999999,7050.8099999999995,213185.95823095823
2026-04-17T00:00:00+00:00,7050.8099999999995,7153.129999999999,7042.8099999999995,7130.32,273306.2786704745
2026-04-19T00:00:00+00:00,7130.32,7130.32,7054.67,7076.27,21304
2026-04-20T00:00:00+00:00,7076.27,7131.57,7071.03,7125.81,280783
2026-04-21T00:00:00+00:00,7125.81,7153.57,7055.85,7102.68,392954
2026-04-22T00:00:00+00:00,7102.68,7144.5,7100.2,7135.499999999998,244689.70511620995
2026-04-23T00:00:00+00:00,7135.499999999998,7154.309999999998,7052.409999999998,7126.809999999998,484094
2026-04-24T00:00:00+00:00,7126.809999999998,7173.669999999997,7108.799999999997,7169.08,321313.1006185567
2026-04-26T00:00:00+00:00,7169.08,7169.08,7146.66,7153.93,8757
2026-04-27T00:00:00+00:00,7153.93,7196.88,7152.41,7193.11,237837
2026-04-28T00:00:00+00:00,7193.11,7199.13,7122.16,7156.25,383054.638410596
2026-04-29T00:00:00+00:00,7156.25,7173.549999999998,7108.069999999999,7169.789999999999,348789.8725289316
2026-04-30T00:00:00+00:00,7169.789999999999,7240.799999999998,7110.799999999998,7230.059999999999,428316
2026-05-01T00:00:00+00:00,7230.059999999999,7278.229999999999,7223.47,7224.48,224532.074264436
2026-05-03T00:00:00+00:00,7224.48,7258.29,7224.48,7241.18,10739
2026-05-04T00:00:00+00:00,7241.18,7253.69,7178.72,7207.12,403033
2026-05-05T00:00:00+00:00,7207.12,7300.34,7203.61,7294.84,210064
2026-05-06T00:00:00+00:00,7294.84,7376.39,7279.82,7360.529999999999,305702.2489727591
2026-05-07T00:00:00+00:00,7360.529999999999,7391.279999999999,7318.179999999999,7343.3099999999995,316566
2026-05-08T00:00:00+00:00,7343.3099999999995,7408.369999999999,7343.3099999999995,7401.65,208682
2026-05-10T00:00:00+00:00,7401.65,7401.65,7372.37,7384.51,13502
2026-05-11T00:00:00+00:00,7384.51,7436.429999999999,7378.88,7420.839999999999,197307.6005860581
2026-05-12T00:00:00+00:00,7420.839999999999,7421.089999999999,7345.639999999999,7394.619999999999,328530.0149047289
2026-05-13T00:00:00+00:00,7394.619999999999,7467.089999999999,7381.9,7463.7,251356.68502232444
2026-05-14T00:00:00+00:00,7463.7,7523.45,7454.63,7503.98,325261.4512090428
2026-05-15T00:00:00+00:00,7503.98,7509.63,7392.59,7400.02,550910.5993882417
2026-05-17T00:00:00+00:00,7400.02,7419.86,7382.84,7396.34,37018
2026-05-18T00:00:00+00:00,7396.34,7439.15,7359.02,7414.41,685820
2026-05-19T00:00:00+00:00,7414.41,7425.9,7339.700000000001,7368.010000000001,624619
2026-05-20T00:00:00+00:00,7368.010000000001,7444.180000000001,7342.260000000001,7406.620000000001,640382
2026-05-21T00:00:00+00:00,7406.620000000001,7472.430000000001,7394.400000000001,7466.030000000001,565428
2026-05-22T00:00:00+00:00,7466.030000000001,7510.470000000001,7455.910000000001,7472.02,324047.19443311583
2026-05-24T00:00:00+00:00,7472.02,7532.52,7472.02,7526.03,15056
